item,itemLabel,startDate,endDate
Q982410,Hoshyar Zebari,2003-09,2014-07-11
Q1351888,Hussain al-Shahristani,2014-07-11,2014-09-08
Q316495,Ibrahim al-Jaafari,2014-09-08,2018-10-25
Q23043300,Mohamed Ali Alhakim,2018-10-25,2020-05-12
Q85317569,Mustafa Al-Kadhimi,2020-05-12,2020-06-06
Q56704276,Fuad Hussein,2020-06-06,
