item,itemLabel,startDate,endDate,psid
Q19667227,محمد سالم الغبان,2014-10-18,2016-07-08,Q19667227-80C9F604-EF1D-47A0-8972-C8397FC7B73B
Q28716967,قاسم الأعرجي,2016-01-30,2019,Q28716967-CFA4C691-FA80-4FFD-B683-462D75ABC002
Q29834564,عثمان الغانمي,2020-05-06,,Q29834564-23FB71E0-F652-4C3C-9AC6-7A52AC08A2C4
Q324518,باقر جبر الزبيدي,2005-04,2006-05-20,Q324518-C8B0ADAC-5BD9-4D8B-856D-4FDFFBAA7FBD
Q359300,جواد البولاني,2006-06-08,2010-12-21,Q359300-ABB60928-946C-4BF1-AA9D-B4D96B5EB397
Q5431621,فلاح حسن النقيب,2004-06,2005-04,Q5431621-26E0EF15-CC4C-4363-B7F2-9CD94EFD6EFB
Q57673,نوري المالكي,2006-05-20,2006-06-08,Q57673-3879DA8C-8BA6-4683-A210-DE2F304A50AD
Q57673,نوري المالكي,2010-12-21,2014-09-08,Q57673-A42AF9EF-344B-487F-98DF-0A74B9AF7334
Q7070107,نوري البدران,2003-09,2004-04,Q7070107-0e5ed975-4d6e-2520-813c-660f0d240d0d
Q7409549,سمير الصميدعي,2004-04,2004-06,Q7409549-5da79a10-467a-5365-88f3-9092bd3657de
Q85876365,ياسين طاهر الياسري,2019-06-24,2020-05-06,Q85876365-805ac99a-4f42-d33e-05aa-51c7953b8485
