item,itemLabel,startDate,endDate
,Naim Haddad,1980-07-01,1983-08-19
Q711468,Sa'dun Hammadi,1983-08-19,1984-10-31
Q711468,Sa'dun Hammadi,1984-10-31,1989-04-12
Q711468,Sa'dun Hammadi,1989-04-12,1989-04-26
,Sa'adi Mahdi Salih,1989-04-26,1995-11-09
Q711468,Sa'dun Hammadi,1996-04-08,2000-04-09
Q711468,Sa'dun Hammadi,2000-04-09,2003-04-09
Q324564,Hajim al-Hassani,2005-05,2006-03
Q6734442,Mahmoud al-Mashhadani,2006-03-16,2008-12-23
Q4830811,Ayad al-Samarrai,2009-04-19,2010-06-14
Q17410819,Fouad Masoum,2010-06-14,2010-11-11
Q1595996,Usama al-Nujayfi,2010-11-11,2014-07-15
Q17388713,Salim al-Jabouri,2014-07-15,2018-07-01
Q47008930,Mohamed al-Halbousi,2018-09-15,
